year	local_chg	ID
2014	0	EPI_ISL_328061
2014	0	EPI_ISL_328060
2014	0	EPI_ISL_327983
2014	-1	EPI_ISL_303855
2014	-1	EPI_ISL_288814
2014	-1	EPI_ISL_288235
2014	-1	EPI_ISL_288234
2014	-1	EPI_ISL_288233
2014	-1	EPI_ISL_288232
2014	-1	EPI_ISL_288210
2014	-1	EPI_ISL_288226
2014	-1	EPI_ISL_288225
2014	-1	EPI_ISL_288224
2014	-1	EPI_ISL_288223
2014	-1	EPI_ISL_288222
2014	-1	EPI_ISL_288221
2014	-1	EPI_ISL_288220
2014	-1	EPI_ISL_288219
2014	-1	EPI_ISL_288201
2014	-1	EPI_ISL_288218
2014	-1	EPI_ISL_288217
2014	-1	EPI_ISL_288216
2014	-1	EPI_ISL_288215
2014	-1	EPI_ISL_288214
2014	-1	EPI_ISL_288213
2014	-1	EPI_ISL_288212
2014	-1	EPI_ISL_288211
2014	-1	EPI_ISL_288192
2014	-1	EPI_ISL_288209
2014	-1	EPI_ISL_288208
2014	-1	EPI_ISL_288207
2014	-1	EPI_ISL_288206
2014	-1	EPI_ISL_288205
2014	-1	EPI_ISL_288204
2014	-1	EPI_ISL_288203
2014	-1	EPI_ISL_288202
2014	-1	EPI_ISL_288200
2014	-1	EPI_ISL_288199
2014	-1	EPI_ISL_288198
2014	-1	EPI_ISL_288197
2014	-1	EPI_ISL_288196
2014	-1	EPI_ISL_288195
2014	-1	EPI_ISL_288194
2014	-1	EPI_ISL_288193
2014	-1	EPI_ISL_288175
2014	-1	EPI_ISL_288191
2014	-1	EPI_ISL_288190
2014	-1	EPI_ISL_288189
2014	-1	EPI_ISL_288188
2014	-1	EPI_ISL_288187
2014	-1	EPI_ISL_288186
2014	-1	EPI_ISL_288185
2014	-1	EPI_ISL_288184
2014	-1	EPI_ISL_288166
2014	-1	EPI_ISL_288183
2015	-1	EPI_ISL_173094
2015	-1	EPI_ISL_175084
2015	-1	EPI_ISL_175082
2015	-1	EPI_ISL_174927
2015	-1	EPI_ISL_174925
2015	-1	EPI_ISL_174922
2015	-1	EPI_ISL_174920
2015	-1	EPI_ISL_174919
2015	-1	EPI_ISL_174895
2015	-1	EPI_ISL_173189
2015	-1	EPI_ISL_172404
2015	-1	EPI_ISL_172403
2015	-1	EPI_ISL_172401
2015	-1	EPI_ISL_172386
2015	-1	EPI_ISL_170645
2015	-1	EPI_ISL_175020
2015	-1	EPI_ISL_175036
2015	-1	EPI_ISL_175035
2015	-1	EPI_ISL_175034
2015	-1	EPI_ISL_170642
2015	-1	EPI_ISL_170641
2015	-1	EPI_ISL_172393
2015	-1	EPI_ISL_172423
2015	-1	EPI_ISL_171761
2015	-1	EPI_ISL_171760
2015	-1	EPI_ISL_172369
2015	-1	EPI_ISL_175060
2015	-1	EPI_ISL_174993
2015	-1	EPI_ISL_174992
2015	-1	EPI_ISL_172426
2015	-1	EPI_ISL_174978
2015	-1	EPI_ISL_174977
2015	-1	EPI_ISL_174976
2015	-1	EPI_ISL_174975
2015	-1	EPI_ISL_174974
2015	-1	EPI_ISL_174973
2015	-1	EPI_ISL_174157
2015	-1	EPI_ISL_174129
2015	-1	EPI_ISL_172809
2015	-1	EPI_ISL_172807
2015	-1	EPI_ISL_172806
2015	-1	EPI_ISL_172805
2015	-1	EPI_ISL_172801
2015	-1	EPI_ISL_172794
2015	-1	EPI_ISL_172793
2015	-1	EPI_ISL_172603
2015	-1	EPI_ISL_172602
2015	-1	EPI_ISL_174190
2015	-1	EPI_ISL_174143
2015	-1	EPI_ISL_172753
2015	-1	EPI_ISL_172746
2015	0	EPI_ISL_174158
2015	-1	EPI_ISL_172349
2015	-1	EPI_ISL_172347
2015	-1	EPI_ISL_170635
2015	-1	EPI_ISL_174189
2015	-1	EPI_ISL_174177
2015	-1	EPI_ISL_174173
2015	-1	EPI_ISL_174139
2015	-1	EPI_ISL_173248
2015	-1	EPI_ISL_173228
2015	-1	EPI_ISL_173222
2015	-1	EPI_ISL_173220
2015	-1	EPI_ISL_172742
2015	-1	EPI_ISL_173103
2015	-1	EPI_ISL_173971
2015	-1	EPI_ISL_171885
2015	-1	EPI_ISL_171884
2015	-1	EPI_ISL_173099
2015	-2	EPI_ISL_173096
2015	-1	EPI_ISL_173095
2015	-1	EPI_ISL_173978
2015	-1	EPI_ISL_173977
2015	-1	EPI_ISL_173089
2015	-1	EPI_ISL_173970
2015	-1	EPI_ISL_173097
2015	-1	EPI_ISL_173086
2015	-1	EPI_ISL_173098
2015	-1	EPI_ISL_173101
2015	-1	EPI_ISL_173969
2015	-1	EPI_ISL_173968
2015	-1	EPI_ISL_173091
2015	-1	EPI_ISL_174192
2015	-1	EPI_ISL_174146
2015	-1	EPI_ISL_174187
2015	-1	EPI_ISL_174175
2015	-1	EPI_ISL_172730
2015	-1	EPI_ISL_172495
2015	-1	EPI_ISL_170694
2015	-1	EPI_ISL_174156
2015	-1	EPI_ISL_174144
2015	-1	EPI_ISL_172570
2015	-1	EPI_ISL_174154
2015	-1	EPI_ISL_173235
2015	-1	EPI_ISL_174142
2015	-1	EPI_ISL_174123
2015	-1	EPI_ISL_174171
2015	-1	EPI_ISL_174160
2015	-1	EPI_ISL_174159
2015	-1	EPI_ISL_174149
2015	-1	EPI_ISL_175154
2015	-1	EPI_ISL_174183
2015	-1	EPI_ISL_174178
2015	-1	EPI_ISL_172513
2015	-1	EPI_ISL_172512
2015	-1	EPI_ISL_172740
2015	-1	EPI_ISL_174141
2015	-1	EPI_ISL_172763
2015	-1	EPI_ISL_173232
2015	-1	EPI_ISL_173231
2015	-1	EPI_ISL_173216
2015	-1	EPI_ISL_172511
2015	-1	EPI_ISL_174181
2015	-1	EPI_ISL_174151
2015	-1	EPI_ISL_173256
2015	-1	EPI_ISL_173223
2015	-1	EPI_ISL_174191
2015	-1	EPI_ISL_173238
2015	-1	EPI_ISL_172748
2015	-1	EPI_ISL_172745
2015	-1	EPI_ISL_172743
2015	-1	EPI_ISL_174166
2015	-1	EPI_ISL_174163
2015	-1	EPI_ISL_174186
2015	-1	EPI_ISL_174184
2015	-1	EPI_ISL_174179
2015	-1	EPI_ISL_174168
2015	-1	EPI_ISL_175159
2015	-1	EPI_ISL_175156
2015	-1	EPI_ISL_174172
2015	-1	EPI_ISL_174165
2015	-1	EPI_ISL_174174
2015	-1	EPI_ISL_174147
2015	-1	EPI_ISL_174133
2015	-1	EPI_ISL_174170
2015	-1	EPI_ISL_174135
2015	-1	EPI_ISL_172761
2015	-1	EPI_ISL_175160
2015	-1	EPI_ISL_173241
2015	-1	EPI_ISL_173240
2015	-1	EPI_ISL_173227
2015	-1	EPI_ISL_172758
2015	-1	EPI_ISL_172757
2015	-1	EPI_ISL_173217
2015	-1	EPI_ISL_175158
2015	-1	EPI_ISL_175157
2015	-1	EPI_ISL_175155
2015	-1	EPI_ISL_173246
2015	-1	EPI_ISL_174185
2015	-1	EPI_ISL_174164
2015	-1	EPI_ISL_174162
2015	-1	EPI_ISL_174161
2015	-1	EPI_ISL_174153
2015	-1	EPI_ISL_174152
2015	-1	EPI_ISL_174128
2015	-1	EPI_ISL_172579
2015	-1	EPI_ISL_174138
2015	-1	EPI_ISL_174136
2015	-1	EPI_ISL_174167
2015	-1	EPI_ISL_174145
2015	-1	EPI_ISL_174134
2015	-1	EPI_ISL_174188
2015	-1	EPI_ISL_174169
2015	-1	EPI_ISL_174132
2015	-1	EPI_ISL_174122
2015	-1	EPI_ISL_172502
2015	-1	EPI_ISL_174182
2015	-1	EPI_ISL_174176
2015	-1	EPI_ISL_174130
2015	-1	EPI_ISL_174140
2015	-1	EPI_ISL_172783
2015	-1	EPI_ISL_172782
2015	-1	EPI_ISL_172754
2015	-1	EPI_ISL_174155
2015	-1	EPI_ISL_172749
2015	-1	EPI_ISL_172747
2015	-1	EPI_ISL_173167
2015	-1	EPI_ISL_173166
2015	-1	EPI_ISL_173165
2015	-1	EPI_ISL_173164
2015	-1	EPI_ISL_173163
2015	-1	EPI_ISL_173162
2015	-1	EPI_ISL_175032
2015	-1	EPI_ISL_175031
2015	-1	EPI_ISL_175028
2015	-1	EPI_ISL_175027
2015	-1	EPI_ISL_175059
2015	-1	EPI_ISL_175058
2015	-1	EPI_ISL_175057
2015	-1	EPI_ISL_175056
2015	-1	EPI_ISL_175055
2015	-1	EPI_ISL_175033
2015	-1	EPI_ISL_174988
2015	-1	EPI_ISL_174987
2015	-1	EPI_ISL_174986
2015	-1	EPI_ISL_174985
2015	-1	EPI_ISL_171759
2015	-1	EPI_ISL_170666
2015	-1	EPI_ISL_170659
2015	-1	EPI_ISL_170658
2015	-1	EPI_ISL_170657
2015	-1	EPI_ISL_170656
2015	-1	EPI_ISL_170652
2015	-1	EPI_ISL_170633
2015	-1	EPI_ISL_170631
2015	-1	EPI_ISL_170630
2015	-1	EPI_ISL_173244
2015	-1	EPI_ISL_173242
2015	-1	EPI_ISL_173224
2015	-1	EPI_ISL_172362
2015	-1	EPI_ISL_172360
2015	-1	EPI_ISL_174131
2015	-1	EPI_ISL_175015
2015	-1	EPI_ISL_175014
2015	-1	EPI_ISL_175013
2015	-1	EPI_ISL_175012
2015	-1	EPI_ISL_175011
2015	0	EPI_ISL_172234
2015	-1	EPI_ISL_174024
2015	-1	EPI_ISL_174024
2015	-1	EPI_ISL_174015
2015	-1	EPI_ISL_174008
2015	-1	EPI_ISL_174001
2015	-1	EPI_ISL_172992
2015	-1	EPI_ISL_172931
2015	-1	EPI_ISL_172930
2015	-1	EPI_ISL_172929
2015	-1	EPI_ISL_172921
2015	-1	EPI_ISL_172918
2015	-1	EPI_ISL_172916
2015	-1	EPI_ISL_172915
2015	-1	EPI_ISL_172914
2015	-1	EPI_ISL_172913
2015	-1	EPI_ISL_172910
2015	-1	EPI_ISL_172908
2015	-1	EPI_ISL_170843
2015	-2	EPI_ISL_170842
2015	-1	EPI_ISL_174026
2015	-1	EPI_ISL_174023
2015	-1	EPI_ISL_174020
2015	-1	EPI_ISL_188627
2015	-1	EPI_ISL_188626
2015	-1	EPI_ISL_175293
2015	-1	EPI_ISL_177420
2015	-1	EPI_ISL_175315
2015	-1	EPI_ISL_179172
2015	-1	EPI_ISL_179170
2015	-1	EPI_ISL_179169
2015	-1	EPI_ISL_179167
2015	-1	EPI_ISL_179166
2015	-1	EPI_ISL_177461
2015	-1	EPI_ISL_177454
2015	-1	EPI_ISL_177451
2015	-1	EPI_ISL_177450
2015	-1	EPI_ISL_177443
2015	-1	EPI_ISL_177442
2015	-1	EPI_ISL_175289
2015	-1	EPI_ISL_175275
2015	-1	EPI_ISL_175274
2015	-1	EPI_ISL_175273
2015	-1	EPI_ISL_175271
2015	-1	EPI_ISL_175265
2015	-1	EPI_ISL_175324
2015	-1	EPI_ISL_186617
2015	-1	EPI_ISL_178088
2015	-1	EPI_ISL_177414
2015	-1	EPI_ISL_175318
2015	-1	EPI_ISL_175317
2015	-1	EPI_ISL_177428
2015	-1	EPI_ISL_179013
2015	-1	EPI_ISL_179012
2015	-1	EPI_ISL_179011
2015	-1	EPI_ISL_175305
2015	-1	EPI_ISL_188631
2015	-1	EPI_ISL_188630
2015	-1	EPI_ISL_188629
2015	-1	EPI_ISL_179321
2015	-1	EPI_ISL_179320
2015	-1	EPI_ISL_179319
2015	0	EPI_ISL_179317
2015	-1	EPI_ISL_179316
2015	-1	EPI_ISL_179315
2015	-1	EPI_ISL_179314
2015	-1	EPI_ISL_179313
2015	-1	EPI_ISL_179312
2015	-1	EPI_ISL_179309
2015	-1	EPI_ISL_179308
2015	-1	EPI_ISL_179307
2015	-1	EPI_ISL_179306
2015	-1	EPI_ISL_179305
2015	-1	EPI_ISL_179304
2015	-1	EPI_ISL_179303
2015	-1	EPI_ISL_179302
2015	-1	EPI_ISL_179301
2015	-1	EPI_ISL_179300
2015	-1	EPI_ISL_179298
2015	-1	EPI_ISL_177418
2015	-1	EPI_ISL_177413
2015	-1	EPI_ISL_175302
2015	-1	EPI_ISL_181580
2015	-1	EPI_ISL_181570
2015	-1	EPI_ISL_181569
2015	-1	EPI_ISL_179294
2015	-1	EPI_ISL_179293
2015	-1	EPI_ISL_179292
2015	-1	EPI_ISL_179291
2015	-1	EPI_ISL_179290
2015	-1	EPI_ISL_179289
2015	-1	EPI_ISL_179288
2015	-1	EPI_ISL_179287
2015	-1	EPI_ISL_179286
2015	-1	EPI_ISL_179284
2015	-1	EPI_ISL_179282
2015	-1	EPI_ISL_179281
2015	-1	EPI_ISL_179280
2015	-1	EPI_ISL_179279
2015	-1	EPI_ISL_181600
2015	-1	EPI_ISL_181599
2015	-1	EPI_ISL_181598
2015	-1	EPI_ISL_181597
2015	-1	EPI_ISL_181596
2015	-1	EPI_ISL_181595
2015	-1	EPI_ISL_181594
2015	-1	EPI_ISL_181593
2015	-1	EPI_ISL_181592
2015	-1	EPI_ISL_181586
2015	-1	EPI_ISL_181585
2015	-1	EPI_ISL_181584
2015	-1	EPI_ISL_181583
2015	-1	EPI_ISL_181582
2015	-1	EPI_ISL_181581
2015	-1	EPI_ISL_181579
2015	-1	EPI_ISL_181578
2015	-1	EPI_ISL_181577
2015	-1	EPI_ISL_176579
2015	-1	EPI_ISL_177426
2015	-1	EPI_ISL_177416
2015	-1	EPI_ISL_179337
2015	-1	EPI_ISL_179372
2015	-1	EPI_ISL_179336
2015	-1	EPI_ISL_179334
2015	-1	EPI_ISL_179278
2015	-1	EPI_ISL_181073
2015	-1	EPI_ISL_176738
2015	-1	EPI_ISL_176697
2015	-1	EPI_ISL_176564
2015	-1	EPI_ISL_176563
2015	-1	EPI_ISL_175214
2015	-1	EPI_ISL_175193
2015	-1	EPI_ISL_175161
2015	-1	EPI_ISL_178035
2015	-1	EPI_ISL_178033
2015	-1	EPI_ISL_178032
2015	-1	EPI_ISL_178031
2015	-1	EPI_ISL_178027
2015	-1	EPI_ISL_178026
2015	-1	EPI_ISL_178023
2015	-1	EPI_ISL_178019
2015	-1	EPI_ISL_178018
2015	-1	EPI_ISL_178017
2015	-1	EPI_ISL_178015
2015	-1	EPI_ISL_178014
2015	-1	EPI_ISL_178012
2015	-1	EPI_ISL_178011
2015	-1	EPI_ISL_178010
2015	-1	EPI_ISL_178009
2015	-1	EPI_ISL_178006
2015	-1	EPI_ISL_178005
2015	-1	EPI_ISL_178004
2015	-1	EPI_ISL_178001
2015	-1	EPI_ISL_178000
2015	-1	EPI_ISL_177999
2015	-1	EPI_ISL_177998
2015	-1	EPI_ISL_177997
2015	-1	EPI_ISL_179002
2015	-1	EPI_ISL_176751
2015	-1	EPI_ISL_176707
2015	-1	EPI_ISL_176576
2015	-1	EPI_ISL_176489
2015	-1	EPI_ISL_178973
2015	-1	EPI_ISL_176705
2015	-1	EPI_ISL_176704
2015	-1	EPI_ISL_176671
2015	-1	EPI_ISL_176574
2015	-1	EPI_ISL_175180
2015	-1	EPI_ISL_175179
2015	-1	EPI_ISL_175164
2015	-1	EPI_ISL_181071
2015	-1	EPI_ISL_178999
2015	-1	EPI_ISL_178988
2015	-1	EPI_ISL_178987
2015	-1	EPI_ISL_176750
2015	-1	EPI_ISL_176743
2015	-1	EPI_ISL_176698
2015	-1	EPI_ISL_176667
2015	-1	EPI_ISL_176664
2015	-1	EPI_ISL_176641
2015	-1	EPI_ISL_176640
2015	-1	EPI_ISL_175220
2015	-1	EPI_ISL_175167
2015	-1	EPI_ISL_181591
2015	-1	EPI_ISL_181590
2015	-1	EPI_ISL_181588
2015	-1	EPI_ISL_181587
2015	-1	EPI_ISL_181576
2015	-1	EPI_ISL_181575
2015	-1	EPI_ISL_181574
2015	-1	EPI_ISL_181573
2015	-1	EPI_ISL_181572
2015	-1	EPI_ISL_181571
2015	-1	EPI_ISL_179371
2015	-1	EPI_ISL_179369
2015	-1	EPI_ISL_179368
2015	-1	EPI_ISL_179367
2015	-1	EPI_ISL_179366
2015	-1	EPI_ISL_179365
2015	-1	EPI_ISL_179318
2015	-1	EPI_ISL_179299
2015	-1	EPI_ISL_179297
2015	-1	EPI_ISL_179296
2015	-1	EPI_ISL_179295
2015	-1	EPI_ISL_179277
2015	-1	EPI_ISL_181075
2015	-1	EPI_ISL_181074
2015	-1	EPI_ISL_179004
2015	-1	EPI_ISL_179003
2015	-1	EPI_ISL_176720
2015	-1	EPI_ISL_176670
2015	-1	EPI_ISL_175169
2015	-1	EPI_ISL_175252
2015	-1	EPI_ISL_179332
2015	-1	EPI_ISL_179331
2015	-1	EPI_ISL_179330
2015	-1	EPI_ISL_179329
2015	-1	EPI_ISL_179328
2015	-1	EPI_ISL_179327
2015	-1	EPI_ISL_179326
2015	-1	EPI_ISL_179324
2015	-1	EPI_ISL_179323
2015	-1	EPI_ISL_181704
2015	-1	EPI_ISL_181696
2015	-1	EPI_ISL_181694
2015	-1	EPI_ISL_181692
2015	-1	EPI_ISL_177424
2015	-1	EPI_ISL_188633
2015	-1	EPI_ISL_175313
2015	-1	EPI_ISL_188628
2015	-1	EPI_ISL_177417
2015	-1	EPI_ISL_188625
2015	-1	EPI_ISL_175303
2015	-1	EPI_ISL_175319
2015	-1	EPI_ISL_188634
2015	-1	EPI_ISL_175312
2015	-1	EPI_ISL_188623
2015	-1	EPI_ISL_179018
2015	-1	EPI_ISL_179017
2015	-1	EPI_ISL_179016
2015	-1	EPI_ISL_178098
2015	-1	EPI_ISL_175322
2015	-1	EPI_ISL_178089
2015	-1	EPI_ISL_178100
2015	-1	EPI_ISL_175310
2015	-1	EPI_ISL_178091
2015	-1	EPI_ISL_176614
2015	-1	EPI_ISL_175297
2015	-1	EPI_ISL_177423
2015	-1	EPI_ISL_175298
2015	-1	EPI_ISL_188632
2015	-1	EPI_ISL_177425
2015	-1	EPI_ISL_175309
2015	-1	EPI_ISL_176612
2015	-1	EPI_ISL_178094
2015	-1	EPI_ISL_178093
2015	-1	EPI_ISL_188624
2015	-1	EPI_ISL_179015
2015	-1	EPI_ISL_178095
2015	-1	EPI_ISL_178090
2015	-1	EPI_ISL_177419
2015	-1	EPI_ISL_175320
2015	-1	EPI_ISL_177415
2015	-1	EPI_ISL_177427
2015	-1	EPI_ISL_175299
2015	-1	EPI_ISL_177544
2015	-1	EPI_ISL_178964
2015	-1	EPI_ISL_178959
2015	-1	EPI_ISL_176739
2015	-1	EPI_ISL_176731
2015	-1	EPI_ISL_176675
2015	-1	EPI_ISL_176674
2015	-1	EPI_ISL_176622
2015	-1	EPI_ISL_176508
2015	-1	EPI_ISL_176507
2015	-1	EPI_ISL_176501
2015	-1	EPI_ISL_176497
2015	-1	EPI_ISL_175175
2015	-1	EPI_ISL_178993
2015	-1	EPI_ISL_178981
2015	-1	EPI_ISL_178980
2015	-1	EPI_ISL_176659
2015	-1	EPI_ISL_176628
2015	-1	EPI_ISL_176627
2015	-1	EPI_ISL_176625
2015	-1	EPI_ISL_176535
2015	-1	EPI_ISL_176532
2015	-1	EPI_ISL_175198
2015	-1	EPI_ISL_181079
2015	-1	EPI_ISL_178986
2015	-1	EPI_ISL_176650
2015	-1	EPI_ISL_176649
2015	-1	EPI_ISL_176639
2015	-1	EPI_ISL_176638
2015	-1	EPI_ISL_176637
2015	-1	EPI_ISL_176636
2015	-1	EPI_ISL_176635
2015	-1	EPI_ISL_176634
2015	-1	EPI_ISL_176633
2015	-1	EPI_ISL_176565
2015	-1	EPI_ISL_176561
2015	-1	EPI_ISL_176553
2015	-1	EPI_ISL_175224
2015	-1	EPI_ISL_178984
2015	-1	EPI_ISL_178983
2015	-1	EPI_ISL_178982
2015	-1	EPI_ISL_179005
2015	-1	EPI_ISL_178968
2015	-1	EPI_ISL_176718
2015	-1	EPI_ISL_178965
2015	-1	EPI_ISL_178958
2015	-1	EPI_ISL_177539
2015	-1	EPI_ISL_176692
2015	-1	EPI_ISL_176691
2015	1	EPI_ISL_176690
2015	-1	EPI_ISL_176684
2015	-1	EPI_ISL_176672
2015	-1	EPI_ISL_176521
2015	-1	EPI_ISL_176502
2015	-1	EPI_ISL_178996
2015	-1	EPI_ISL_177537
2015	-1	EPI_ISL_176700
2015	-1	EPI_ISL_176699
2015	-1	EPI_ISL_176719
2015	-1	EPI_ISL_176569
2015	-1	EPI_ISL_178992
2015	-1	EPI_ISL_178991
2015	-1	EPI_ISL_178990
2015	-1	EPI_ISL_176733
2015	-1	EPI_ISL_176651
2015	-1	EPI_ISL_176642
2015	-1	EPI_ISL_176510
2015	-1	EPI_ISL_175185
2015	-1	EPI_ISL_175183
2015	-1	EPI_ISL_178967
2015	-1	EPI_ISL_176542
2015	-1	EPI_ISL_176541
2015	-1	EPI_ISL_176714
2015	-1	EPI_ISL_176713
2015	-1	EPI_ISL_176711
2015	-1	EPI_ISL_175165
2015	-1	EPI_ISL_175218
2015	-1	EPI_ISL_175216
2015	-1	EPI_ISL_176496
2015	-1	EPI_ISL_179010
2015	-1	EPI_ISL_178972
2015	-1	EPI_ISL_178969
2015	-1	EPI_ISL_176717
2015	-1	EPI_ISL_176716
2015	-1	EPI_ISL_176715
2015	-1	EPI_ISL_178963
2015	-1	EPI_ISL_176737
2015	-1	EPI_ISL_178975
2015	-1	EPI_ISL_178962
2015	-1	EPI_ISL_178961
2015	-1	EPI_ISL_176686
2015	-1	EPI_ISL_176685
2015	-1	EPI_ISL_176682
2015	-1	EPI_ISL_176681
2015	-1	EPI_ISL_176680
2015	-1	EPI_ISL_176679
2015	-1	EPI_ISL_176678
2015	-1	EPI_ISL_176506
2015	-1	EPI_ISL_176495
2015	-1	EPI_ISL_179008
2015	-1	EPI_ISL_178970
2015	-1	EPI_ISL_176721
2015	-1	EPI_ISL_175163
2015	-1	EPI_ISL_176688
2015	-1	EPI_ISL_176524
2015	-1	EPI_ISL_176522
2015	-1	EPI_ISL_176504
2015	-1	EPI_ISL_176498
2015	-1	EPI_ISL_175173
2015	-1	EPI_ISL_177538
2015	-1	EPI_ISL_176490
2015	-1	EPI_ISL_176488
2015	-1	EPI_ISL_179009
2015	-1	EPI_ISL_177530
2015	-1	EPI_ISL_176706
2015	-1	EPI_ISL_175178
2015	-1	EPI_ISL_175176
2015	-1	EPI_ISL_175171
2015	-1	EPI_ISL_181072
2015	-1	EPI_ISL_178979
2015	-1	EPI_ISL_176540
2015	-1	EPI_ISL_176537
2015	-1	EPI_ISL_175207
2015	-1	EPI_ISL_177529
2015	-1	EPI_ISL_176660
2015	-1	EPI_ISL_176629
2015	-1	EPI_ISL_176536
2015	-1	EPI_ISL_176575
2015	-1	EPI_ISL_176573
2015	-1	EPI_ISL_176491
2015	-1	EPI_ISL_178957
2015	-1	EPI_ISL_176749
2015	-1	EPI_ISL_176741
2015	-1	EPI_ISL_176734
2015	-1	EPI_ISL_176689
2015	-1	EPI_ISL_176673
2015	-1	EPI_ISL_176493
2015	-1	EPI_ISL_176677
2015	-1	EPI_ISL_176676
2015	-1	EPI_ISL_181078
2015	-1	EPI_ISL_178989
2015	-1	EPI_ISL_176732
2015	-1	EPI_ISL_176652
2015	-1	EPI_ISL_176555
2015	-1	EPI_ISL_176554
2015	-1	EPI_ISL_175192
2015	-1	EPI_ISL_178995
2015	-1	EPI_ISL_178994
2015	-1	EPI_ISL_178978
2015	-1	EPI_ISL_178977
2015	-1	EPI_ISL_178976
2015	-1	EPI_ISL_177541
2015	-1	EPI_ISL_176726
2015	-1	EPI_ISL_176725
2015	-1	EPI_ISL_176724
2015	-1	EPI_ISL_176723
2015	-1	EPI_ISL_176703
2015	-1	EPI_ISL_176702
2015	-1	EPI_ISL_176701
2015	-1	EPI_ISL_176658
2015	-1	EPI_ISL_176657
2015	-1	EPI_ISL_176656
2015	-1	EPI_ISL_176655
2015	-1	EPI_ISL_176654
2015	-1	EPI_ISL_176653
2015	-1	EPI_ISL_176648
2015	-1	EPI_ISL_176647
2015	-1	EPI_ISL_176552
2015	-1	EPI_ISL_176551
2015	-1	EPI_ISL_176549
2015	-1	EPI_ISL_175213
2015	-1	EPI_ISL_178971
2015	-1	EPI_ISL_177525
2015	-1	EPI_ISL_181077
2015	-1	EPI_ISL_176722
2015	-1	EPI_ISL_176572
2015	-1	EPI_ISL_176571
2015	-1	EPI_ISL_176746
2015	-1	EPI_ISL_176736
2015	1	EPI_ISL_176623
2015	-1	EPI_ISL_175229
2015	-1	EPI_ISL_175225
2015	-1	EPI_ISL_175219
2015	-1	EPI_ISL_175206
2015	-1	EPI_ISL_175182
2015	-1	EPI_ISL_175168
2015	-1	EPI_ISL_182624
2015	-1	EPI_ISL_176694
2015	-1	EPI_ISL_176693
2015	-1	EPI_ISL_176534
2015	-1	EPI_ISL_175226
2015	-1	EPI_ISL_175212
2015	-1	EPI_ISL_175199
2015	-1	EPI_ISL_178960
2015	-1	EPI_ISL_177523
2015	-1	EPI_ISL_176744
2015	-1	EPI_ISL_176500
2015	-1	EPI_ISL_176499
2015	-1	EPI_ISL_175177
2015	-1	EPI_ISL_178997
2015	-1	EPI_ISL_176662
2015	-1	EPI_ISL_175166
2015	-1	EPI_ISL_175191
2015	-1	EPI_ISL_175190
2015	-1	EPI_ISL_175187
2015	-1	EPI_ISL_175186
2015	-1	EPI_ISL_179007
2015	-1	EPI_ISL_179006
2015	-1	EPI_ISL_176710
2015	-1	EPI_ISL_176709
2015	-1	EPI_ISL_176708
2015	-1	EPI_ISL_175170
2015	-1	EPI_ISL_176747
2015	-1	EPI_ISL_176735
2015	-1	EPI_ISL_176696
2015	-1	EPI_ISL_176533
2015	-1	EPI_ISL_176531
2015	-1	EPI_ISL_176530
2015	-1	EPI_ISL_176529
2015	-1	EPI_ISL_176528
2015	-1	EPI_ISL_176527
2015	-1	EPI_ISL_176523
2015	-1	EPI_ISL_176516
2015	-1	EPI_ISL_176663
2015	-1	EPI_ISL_176683
2015	-1	EPI_ISL_176526
2015	-1	EPI_ISL_178998
2015	-1	EPI_ISL_176808
2015	-1	EPI_ISL_176740
2015	-1	EPI_ISL_176666
2015	-1	EPI_ISL_176632
2015	-1	EPI_ISL_176630
2015	-1	EPI_ISL_176562
2015	-1	EPI_ISL_176559
2015	-1	EPI_ISL_176558
2015	-1	EPI_ISL_176557
2015	-1	EPI_ISL_176556
2015	-1	EPI_ISL_176511
2015	-1	EPI_ISL_175228
2015	-1	EPI_ISL_175181
2015	-1	EPI_ISL_176646
2015	-1	EPI_ISL_176645
2015	-1	EPI_ISL_176644
2015	-1	EPI_ISL_176643
2015	-1	EPI_ISL_176550
2015	-1	EPI_ISL_176546
2015	-1	EPI_ISL_175227
2015	-1	EPI_ISL_176742
2015	-1	EPI_ISL_176539
2015	-1	EPI_ISL_176538
2015	-1	EPI_ISL_178974
2015	-1	EPI_ISL_177532
2015	-1	EPI_ISL_176425
2015	-1	EPI_ISL_176421
2015	-1	EPI_ISL_176420
2015	-1	EPI_ISL_176545
2015	-1	EPI_ISL_176544
2015	-1	EPI_ISL_176543
2015	-1	EPI_ISL_181605
2015	-1	EPI_ISL_181604
2015	-1	EPI_ISL_181603
2015	-1	EPI_ISL_181602
2015	-1	EPI_ISL_181601
2015	-1	EPI_ISL_179352
2015	-1	EPI_ISL_179351
2015	-1	EPI_ISL_179350
2015	-1	EPI_ISL_179349
2015	-1	EPI_ISL_179348
2015	-1	EPI_ISL_179347
2015	-1	EPI_ISL_179346
2015	-1	EPI_ISL_179345
2015	-1	EPI_ISL_179343
2015	-1	EPI_ISL_179341
2015	-1	EPI_ISL_179340
2015	-1	EPI_ISL_182625
2015	-1	EPI_ISL_176745
2015	-1	EPI_ISL_176509
2015	-1	EPI_ISL_176505
2015	-1	EPI_ISL_176503
2015	-1	EPI_ISL_176494
2015	-1	EPI_ISL_176492
2015	-1	EPI_ISL_179001
2015	-1	EPI_ISL_176567
2015	-1	EPI_ISL_176566
2015	-1	EPI_ISL_176560
2015	-1	EPI_ISL_176621
